date,vehicle_total
2018-04-27,685982
2018-04-28,521144
2018-04-29,423932
2018-04-30,572542
2018-05-01,361178
2018-05-02,651773
2018-05-03,660277
2018-05-04,660166
2018-05-05,502519
2018-05-06,459926
2018-05-07,633571
2018-05-08,647055
2018-05-09,674304
2018-05-10,364990
2018-05-11,566088
2018-05-12,459895
2018-05-13,442527
2018-05-14,633741
2018-05-15,648940
2018-05-16,658311
2018-05-17,658942
2018-05-18,672525
2018-05-19,457393
2018-05-20,386149
2018-05-21,376112
2018-05-22,612906
2018-05-23,625814
2018-05-24,636970
2018-05-25,626583
2018-05-26,478872
2018-05-27,411953
2018-05-28,634091
2018-05-29,621682
2018-05-30,675738
2018-05-31,365553
2018-06-01,558532
2018-06-02,442686
2018-06-03,429203
2018-06-04,628871
2018-06-05,634648
2018-06-06,640230
2018-06-07,638065
2018-06-08,651766
2018-06-09,457409
2018-06-10,401085
2018-06-11,623912
2018-06-12,639242
2018-06-13,655343
2018-06-14,645746
2018-06-15,667546
2018-06-16,459106
2018-06-17,393215
2018-06-18,623257
2018-06-19,637787
2018-06-20,638009
2018-06-21,653150
2018-06-22,654664
2018-06-23,462783
2018-06-24,425421
2018-06-25,630285
2018-06-26,640752
2018-06-27,609374
2018-06-28,657723
2018-06-29,668634
2018-06-30,497661
2018-07-01,451789
2018-07-02,628202
2018-07-03,630913
2018-07-04,648914
2018-07-05,650207
2018-07-06,666318
2018-07-07,499116
2018-07-08,459933
2018-07-09,646370
2018-07-10,643268
2018-07-11,642359
2018-07-12,671581
2018-07-13,659365
2018-07-14,498087
2018-07-15,429390
2018-07-16,624964
2018-07-17,635414
2018-07-18,647061
2018-07-19,656300
2018-07-20,661401
2018-07-21,479666
2018-07-22,444978
2018-07-23,617153
2018-07-24,611672
2018-07-25,617158
2018-07-26,621260
2018-07-27,627730
2018-07-28,439554
2018-07-29,416403
2018-07-30,595982
2018-07-31,606386
2018-08-01,616984
2018-08-02,621037
2018-08-03,613564
2018-08-04,449650
2018-08-05,418695
2018-08-06,590947
2018-08-07,591199
2018-08-08,613833
2018-08-09,605983
2018-08-10,625116
2018-08-11,453960
2018-08-12,422325
2018-08-13,586983
2018-08-14,598102
2018-08-15,613457
2018-08-16,611020
2018-08-17,611039
2018-08-18,457778
2018-08-19,420161
2018-08-20,600970
2018-08-21,618837
2018-08-22,633752
2018-08-23,633546
2018-08-24,640601
2018-08-25,493681
2018-08-26,465137
2018-08-27,628343
2018-08-28,652721
2018-08-29,647529
2018-08-30,662125
2018-08-31,685858
2018-09-01,550249
2018-09-02,510426
2018-09-03,628938
2018-09-04,641481
2018-09-05,650095
2018-09-06,627858
2018-09-07,660667
2018-09-08,486136
2018-09-09,452229
2018-09-10,615192
2018-09-11,629822
2018-09-12,632953
2018-09-13,646610
2018-09-14,654017
2018-09-15,511224
2018-09-16,479428
2018-09-17,629730
2018-09-18,635084
2018-09-19,645706
2018-09-20,649054
2018-09-21,655481
2018-09-22,492101
2018-09-23,405631
2018-09-24,635710
2018-09-25,653385
2018-09-26,661198
2018-09-27,654392
2018-09-28,672352
2018-09-29,524111
2018-09-30,446414
2018-10-01,623381
2018-10-02,648345
2018-10-03,396515
2018-10-04,655126
2018-10-05,649542
2018-10-06,485831
2018-10-07,414786
2018-10-08,648491
2018-10-09,635468
2018-10-10,651485
2018-10-11,661475
2018-10-12,682450
2018-10-13,523960
2018-10-14,467910
2018-10-15,635885
2018-10-16,634300
2018-10-17,636933
2018-10-18,641212
2018-10-19,655946
2018-10-20,506952
2018-10-21,461355
2018-10-22,625421
2018-10-23,626447
2018-10-24,636265
2018-10-25,648135
2018-10-26,660169
2018-10-27,505462
2018-10-28,422086
2018-10-29,639040
2018-10-30,639850
2018-10-31,660816
2018-11-01,369818
2018-11-02,587447
2018-11-03,468469
2018-11-04,431985
2018-11-05,631329
2018-11-06,620601
2018-11-07,631518
2018-11-08,645373
2018-11-09,658257
2018-11-10,473250
2018-11-11,385302
2018-11-12,624079
2018-11-13,637658
2018-11-14,649970
2018-11-15,657148
2018-11-16,656477
2018-11-17,491416
2018-11-18,422554
2018-11-19,629886
2018-11-20,632811
2018-11-21,638413
2018-11-22,656002
2018-11-23,656810
2018-11-24,459656
2018-11-25,387394
2018-11-26,630537
2018-11-27,634494
2018-11-28,644940
2018-11-29,649156
2018-11-30,680756
2018-12-01,497939
2018-12-02,415413
2018-12-03,626332
2018-12-04,647913
2018-12-05,660319
2018-12-06,653690
2018-12-07,658123
2018-12-08,488654
2018-12-09,424177
2018-12-10,655997
2018-12-11,656725
2018-12-12,648329
2018-12-13,656249
2018-12-14,672400
2018-12-15,482308
2018-12-16,375863
2018-12-17,620962
2018-12-18,656075
2018-12-19,629010
2018-12-20,627111
2018-12-21,583534
2018-12-22,432936
2018-12-23,337545
2018-12-24,318575
2018-12-25,365908
2018-12-26,398743
2018-12-27,480468
2018-12-28,484381
2018-12-29,393113
2018-12-30,316996
2018-12-31,263365
2019-01-01,234621
2019-01-02,443938
2019-01-03,459535
2019-01-04,465338
2019-01-05,345451
2019-01-06,292230
2019-01-07,512632
2019-01-08,529466
2019-01-09,546842
2019-01-10,551439
2019-01-11,546758
2019-01-12,366630
2019-01-13,303253
2019-01-14,540001
2019-01-15,559140
2019-01-16,567748
2019-01-17,563064
2019-01-18,574248
2019-01-19,387428
2019-01-20,338554
2019-01-21,543981
2019-01-22,555349
2019-01-23,542964
2019-01-24,565367
2019-01-25,559310
2019-01-26,394280
2019-01-27,330952
2019-01-28,537170
2019-01-29,554974
2019-01-30,519495
2019-01-31,533359
2019-02-01,549557
2019-02-02,377995
2019-02-03,323473
2019-02-04,534711
2019-02-05,560249
2019-02-06,570757
2019-02-07,575450
2019-02-08,571025
2019-02-09,387183
2019-02-10,316284
2019-02-11,540702
2019-02-12,561869
2019-02-13,571093
2019-02-14,575471
2019-02-15,586460
2019-02-16,428387
2019-02-17,366896
2019-02-18,527835
2019-02-19,568865
2019-02-20,577161
2019-02-21,589892
2019-02-22,601986
2019-02-23,438674
2019-02-24,368094
2019-02-25,561392
2019-02-26,573815
2019-02-27,601107
2019-02-28,527801
2019-03-01,534306
2019-03-02,386258
2019-03-03,294556
2019-03-04,372774
2019-03-05,543767
2019-03-06,561764
2019-03-07,568791
2019-03-08,589210
2019-03-09,420999
2019-03-10,393698
2019-03-11,578437
2019-03-12,577642
2019-03-13,568985
2019-03-14,595988
2019-03-15,588467
2019-03-16,421541
2019-03-17,365696
2019-03-18,568030
2019-03-19,569834
2019-03-20,583102
2019-03-21,591170
2019-03-22,583872
2019-03-23,431636
2019-03-24,373690
2019-03-25,557381
2019-03-26,572485
2019-03-27,586045
2019-03-28,601234
2019-03-29,613981
2019-03-30,482216
2019-03-31,415460
2019-04-01,581251
2019-04-02,576780
2019-04-03,576864
2019-04-04,594173
2019-04-05,608282
2019-04-06,433645
2019-04-07,403030
2019-04-08,578574
2019-04-09,576917
2019-04-10,597414
2019-04-11,600441
2019-04-12,607284
2019-04-13,434450
2019-04-14,376896
2019-04-15,558983
2019-04-16,567189
2019-04-17,568809
2019-04-18,572159
2019-04-19,375003
2019-04-20,381006
2019-04-21,377455
2019-04-22,389016
2019-04-23,559661
2019-04-24,558597
2019-04-25,576766
2019-04-26,576825
2019-04-27,408660
2019-04-28,351365
2019-04-29,565896
2019-04-30,595968
2019-05-01,320793
2019-05-02,576101
2019-05-03,576727
2019-05-04,439283
2019-05-05,383620
2019-05-06,572733
2019-05-07,588390
2019-05-08,587542
2019-05-09,587631
2019-05-10,594874
2019-05-11,422704
2019-05-12,411030
2019-05-13,574331
2019-05-14,582602
2019-05-15,592934
2019-05-16,587113
2019-05-17,591241
2019-05-18,434304
2019-05-19,384803
2019-05-20,575835
2019-05-21,561843
2019-05-22,589682
2019-05-23,601223
2019-05-24,591574
2019-05-25,410881
2019-05-26,362240
2019-05-27,580466
2019-05-28,585537
2019-05-29,620606
2019-05-30,334322
2019-05-31,496357
2019-06-01,404645
2019-06-02,397179
2019-06-03,561589
2019-06-04,579263
2019-06-05,584535
2019-06-06,596952
2019-06-07,594576
2019-06-08,419301
2019-06-09,380429
2019-06-10,351354
2019-06-11,576834
2019-06-12,576960
2019-06-13,596277
2019-06-14,596968
2019-06-15,435525
2019-06-16,367813
2019-06-17,512661
2019-06-18,522094
2019-06-19,567135
2019-06-20,333531
2019-06-21,510167
2019-06-22,408011
2019-06-23,387982
2019-06-24,567010
2019-06-25,565702
2019-06-26,572582
2019-06-27,585871
2019-06-28,582307
2019-06-29,423829
2019-06-30,384630
2019-07-01,584023
2019-07-02,583144
2019-07-03,598511
2019-07-04,596456
2019-07-05,593874
2019-07-06,425797
2019-07-07,390957
2019-07-08,582646
2019-07-09,583250
2019-07-10,593193
2019-07-11,606764
2019-07-12,587644
2019-07-13,427636
2019-07-14,403089
2019-07-15,572565
2019-07-16,578512
2019-07-17,590346
2019-07-18,592459
2019-07-19,591471
2019-07-20,433236
2019-07-21,415469
2019-07-22,548803
2019-07-23,547652
2019-07-24,545878
2019-07-25,543380
2019-07-26,545149
2019-07-27,404532
2019-07-28,369918
2019-07-29,539635
2019-07-30,547311
2019-07-31,555914
2019-08-01,557935
2019-08-02,547110
2019-08-03,397426
2019-08-04,379498
2019-08-05,531449
2019-08-06,539357
2019-08-07,541488
2019-08-08,551539
2019-08-09,547692
2019-08-10,396834
2019-08-11,378799
2019-08-12,535692
2019-08-13,528834
2019-08-14,550197
2019-08-15,543060
2019-08-16,546895
2019-08-17,406163
2019-08-18,355695
2019-08-19,541337
2019-08-20,552325
2019-08-21,574466
2019-08-22,583062
2019-08-23,574636
2019-08-24,434886
2019-08-25,401323
2019-08-26,562551
2019-08-27,577039
2019-08-28,577331
2019-08-29,578876
2019-08-30,592976
2019-08-31,489044
2019-09-01,455766
2019-09-02,570577
2019-09-03,577218
2019-09-04,573519
2019-09-05,584429
2019-09-06,575192
2019-09-07,443852
2019-09-08,411341
2019-09-09,552425
2019-09-10,564534
2019-09-11,563394
2019-09-12,576432
2019-09-13,594539
2019-09-14,464487
2019-09-15,439044
2019-09-16,552558
2019-09-17,565140
2019-09-18,582532
2019-09-19,588096
2019-09-20,587536
2019-09-21,454552
2019-09-22,414222
2019-09-23,550842
2019-09-24,558158
2019-09-25,569775
2019-09-26,586406
2019-09-27,589746
2019-09-28,435338
2019-09-29,374295
2019-09-30,562529
2019-10-01,576033
2019-10-02,601683
2019-10-03,356295
2019-10-04,510977
2019-10-05,430615
2019-10-06,387087
2019-10-07,580370
2019-10-08,571663
2019-10-09,581096
2019-10-10,602442
2019-10-11,589825
2019-10-12,431698
2019-10-13,384897
2019-10-14,559740
2019-10-15,558341
2019-10-16,562182
2019-10-17,575519
2019-10-18,566213
2019-10-19,422445
2019-10-20,365369
2019-10-21,547146
2019-10-22,554013
2019-10-23,567267
2019-10-24,570526
2019-10-25,568743
2019-10-26,438904
2019-10-27,371483
2019-10-28,558758
2019-10-29,569728
2019-10-30,583627
2019-10-31,568399
2019-11-01,347193
2019-11-02,398915
2019-11-03,372870
2019-11-04,557271
2019-11-05,567318
2019-11-06,571972
2019-11-07,561086
2019-11-08,589790
2019-11-09,413540
2019-11-10,375129
2019-11-11,546997
2019-11-12,559019
2019-11-13,567207
2019-11-14,567923
2019-11-15,582744
2019-11-16,450930
2019-11-17,380556
2019-11-18,549057
2019-11-19,566328
2019-11-20,568159
2019-11-21,574067
2019-11-22,579751
2019-11-23,429952
2019-11-24,347752
2019-11-25,554136
2019-11-26,560064
2019-11-27,570827
2019-11-28,564075
2019-11-29,599483
2019-11-30,442535
2019-12-01,383084
2019-12-02,553528
2019-12-03,556290
2019-12-04,568972
2019-12-05,565827
2019-12-06,565072
2019-12-07,429771
2019-12-08,375154
2019-12-09,551631
2019-12-10,572075
2019-12-11,566274
2019-12-12,593105
2019-12-13,570499
2019-12-14,427241
2019-12-15,371988
2019-12-16,555677
2019-12-17,567532
2019-12-18,574548
2019-12-19,553950
2019-12-20,556359
2019-12-21,407681
2019-12-22,330823
2019-12-23,399485
2019-12-24,274380
2019-12-25,314046
2019-12-26,346441
2019-12-27,417735
2019-12-28,354351
2019-12-29,293171
2019-12-30,374533
2019-12-31,230975
2022-01-01,207942
2022-01-02,260624
2022-01-03,362666
2022-01-04,373501
2022-01-05,385999
2022-01-06,408473
2022-01-07,392117
2022-01-08,314659
2022-01-09,248436
2022-01-10,413842
2022-01-11,425150
2022-01-12,421981
2022-01-13,433581
2022-01-14,434031
2022-01-15,321957
2022-01-16,260302
2022-01-17,414836
2022-01-18,423252
2022-01-19,428607
2022-01-20,426513
2022-01-21,429603
2022-01-22,319326
2022-01-23,256919
2022-01-24,412284
2022-01-25,424033
2022-01-26,428934
2022-01-27,428458
2022-01-28,432007
2022-01-29,330232
2022-01-30,282567
2022-01-31,413477
2022-02-01,426982
2022-02-02,435361
2022-02-03,429601
2022-02-04,445162
2022-02-05,333699
2022-02-06,241467
2022-02-07,414312
2022-02-08,427896
2022-02-09,432624
2022-02-10,437669
2022-02-11,456215
2022-02-12,358964
2022-02-13,293264
2022-02-14,427565
2022-02-15,435127
2022-02-16,438660
2022-02-17,393088
2022-02-18,442512
2022-02-19,364728
2022-02-20,269295
2022-02-21,421720
2022-02-22,438494
2022-02-23,461341
2022-02-24,446653
2022-02-25,457272
2022-02-26,386718
2022-02-27,315863
2022-02-28,427562
2022-03-01,451819
2022-03-02,447444
2022-03-03,462731
2022-03-04,472318
2022-03-05,380398
2022-03-06,307460
2022-03-07,432917
2022-03-08,443029
2022-03-09,445492
2022-03-10,443631
2022-03-11,456746
2022-03-12,351496
2022-03-13,298086
2022-03-14,419319
2022-03-15,436876
2022-03-16,431647
2022-03-17,454526
2022-03-18,458662
2022-03-19,358726
2022-03-20,298128
2022-03-21,428654
2022-03-22,439234
2022-03-23,457449
2022-03-24,458137
2022-03-25,463548
2022-03-26,366946
2022-03-27,314518
2022-03-28,439183
2022-03-29,448161
2022-03-30,457827
2022-03-31,461000
2022-04-01,452108
2022-04-02,335370
2022-04-03,291254
2022-04-04,439597
2022-04-05,455084
2022-04-06,462984
2022-04-07,464915
2022-04-08,489803
2022-04-09,370485
2022-04-10,318180
2022-04-11,448386
2022-04-12,464590
2022-04-13,467490
2022-04-14,471276
2022-04-15,309980
2022-04-16,331948
2022-04-17,315651
2022-04-18,341301
2022-04-19,450849
2022-04-20,450989
2022-04-21,459563
2022-04-22,465559
2022-04-23,379344
2022-04-24,328786
2022-04-25,431493
2022-04-26,448974
2022-04-27,460955
2022-04-28,466427
2022-04-29,466894
2022-04-30,372231
2022-05-01,325441
2022-05-02,455657
2022-05-03,458343
2022-05-04,461526
2022-05-05,472240
2022-05-06,486882
2022-05-07,392434
2022-05-08,379801
2022-05-09,473529
2022-05-10,486533
2022-05-11,500249
2022-05-12,505714
2022-05-13,510296
2022-05-14,404472
2022-05-15,371868
2022-05-16,477298
2022-05-17,495591
2022-05-18,505977
2022-05-19,491285
2022-05-20,488504
2022-05-21,410406
2022-05-22,364873
2022-05-23,477602
2022-05-24,491180
2022-05-25,527403
2022-05-26,329420
2022-05-27,435221
2022-05-28,378989
2022-05-29,360123
2022-05-30,479364
2022-05-31,489312
2022-06-01,496389
2022-06-02,504138
2022-06-03,513623
2022-06-04,406672
2022-06-05,317815
2022-06-06,337882
2022-06-07,485083
2022-06-08,481890
2022-06-09,487782
2022-06-10,501123
2022-06-11,397584
2022-06-12,352289
2022-06-13,467737
2022-06-14,486690
2022-06-15,501291
2022-06-16,317924
2022-06-17,439231
2022-06-18,365827
2022-06-19,363181
2022-06-20,479884
2022-06-21,488852
2022-06-22,496624
2022-06-23,503745
2022-06-24,494446
2022-06-25,392497
2022-06-26,332511
2022-06-27,459121
2022-06-28,475429
2022-06-29,473220
2022-06-30,480045
2022-07-01,489882
2022-07-02,385570
2022-07-03,348876
2022-07-04,458977
2022-07-05,462211
2022-07-06,471843
2022-07-07,473615
2022-07-08,484831
2022-07-09,377249
2022-07-10,342116
2022-07-11,455249
2022-07-12,454024
2022-07-13,458850
2022-07-14,476693
2022-07-15,477592
2022-07-16,388547
2022-07-17,357986
2022-07-18,443721
2022-07-19,429274
2022-07-20,448667
2022-07-21,459201
2022-07-22,473999
2022-07-23,393679
2022-07-24,352244
2022-07-25,441288
2022-07-26,447783
2022-07-27,465863
2022-07-28,478736
2022-07-29,475283
2022-07-30,400554
2022-07-31,359423
2022-08-01,462610
2022-08-02,474511
2022-08-03,479280
2022-08-04,478582
2022-08-05,499467
2022-08-06,416739
2022-08-07,389079
2022-08-08,481592
2022-08-09,500614
2022-08-10,488406
2022-08-11,497145
2022-08-12,510215
2022-08-13,408766
2022-08-14,366223
2022-08-15,470955
2022-08-16,489552
2022-08-17,491720
2022-08-18,508444
2022-08-19,511332
2022-08-20,402947
2022-08-21,370243
2022-08-22,477290
2022-08-23,487474
2022-08-24,495926
2022-08-25,506348
2022-08-26,518180
2022-08-27,430102
2022-08-28,408304
2022-08-29,487689
2022-08-30,498736
2022-08-31,510669
2022-09-01,513889
2022-09-02,515519
2022-09-03,411812
2022-09-04,381778
2022-09-05,468958
2022-09-06,480755
2022-09-07,490524
2022-09-08,487758
2022-09-09,495207
2022-09-10,374864
2022-09-11,362642
2022-09-12,479946
2022-09-13,484240
2022-09-14,476492
2022-09-15,492784
2022-09-16,495344
2022-09-17,400350
2022-09-18,336375
2022-09-19,463293
2022-09-20,482336
2022-09-21,491132
2022-09-22,506717
2022-09-23,496900
2022-09-24,395060
2022-09-25,371545
2022-09-26,464203
2022-09-27,479391
2022-09-28,488940
2022-09-29,507092
2022-09-30,525461
2022-10-01,395187
2022-10-02,332855
2022-10-03,337981
2022-10-04,469722
2022-10-05,474957
2022-10-06,475534
2022-10-07,484595
2022-10-08,386022
2022-10-09,362078
2022-10-10,455619
2022-10-11,465279
2022-10-12,486282
2022-10-13,465333
2022-10-14,477734
2022-10-15,380456
2022-10-16,342921
2022-10-17,467653
2022-10-18,488250
2022-10-19,499502
2022-10-20,506506
2022-10-21,498356
2022-10-22,406778
2022-10-23,344628
2022-10-24,473228
2022-10-25,493691
2022-10-26,505677
2022-10-27,499103
2022-10-28,520376
2022-10-29,407735
2022-10-30,354635
2022-10-31,434550
2022-11-01,319828
2022-11-02,490074
2022-11-03,475090
2022-11-04,471818
2022-11-05,362727
2022-11-06,306858
2022-11-07,455568
2022-11-08,487514
2022-11-09,486805
2022-11-10,488245
2022-11-11,491625
2022-11-12,371234
2022-11-13,324410
2022-11-14,465290
2022-11-15,479665
2022-11-16,484842
2022-11-17,483442
2022-11-18,488731
2022-11-19,373917
2022-11-20,302344
2022-11-21,459120
2022-11-22,470895
2022-11-23,476765
2022-11-24,477787
2022-11-25,490728
2022-11-26,390968
2022-11-27,338578
2022-11-28,454605
2022-11-29,475616
2022-11-30,482371
2022-12-01,495987
2022-12-02,495411
2022-12-03,399848
2022-12-04,343786
2022-12-05,444205
2022-12-06,468643
2022-12-07,485170
2022-12-08,479819
2022-12-09,492382
2022-12-10,394090
2022-12-11,343821
2022-12-12,457162
2022-12-13,467805
2022-12-14,474485
2022-12-15,468380
2022-12-16,479299
2022-12-17,364334
2022-12-18,297479
2022-12-19,423773
2022-12-20,454585
2022-12-21,454075
2022-12-22,443255
2022-12-23,406296
2022-12-24,286211
2022-12-25,285393
2022-12-26,315912
2022-12-27,367618
2022-12-28,377028
2022-12-29,367839
2022-12-30,368973
2022-12-31,232610
2023-01-01,181093
2023-01-02,280210
2023-01-03,303002
2023-01-04,298733
2023-01-05,313717
2023-01-06,316730
2023-01-07,275900
2023-01-08,227503
2023-01-09,323891
2023-01-10,350861
2023-01-11,352112
2023-01-12,349215
2023-01-13,352990
2023-01-14,276682
2023-01-15,227433
2023-01-16,335110
2023-01-17,373160
2023-01-18,363531
2023-01-19,346496
2023-01-20,349080
2023-01-21,279706
2023-01-22,224594
2023-01-23,343667
2023-01-24,369057
2023-01-25,369750
2023-01-26,358652
2023-01-27,366507
2023-01-28,296993
2023-01-29,247973
2023-01-30,324493
2023-01-31,342885
2023-02-01,368113
2023-02-02,363275
2023-02-03,363884
2023-02-04,293565
2023-02-05,235321
2023-02-06,349272
2023-02-07,358950
2023-02-08,363471
2023-02-09,363303
2023-02-10,367091
2023-02-11,284251
2023-02-12,236504
2023-02-13,348872
2023-02-14,378060
2023-02-15,381049
2023-02-16,346846
2023-02-17,348040
2023-02-18,258493
2023-02-19,211423
2023-02-20,278749
2023-02-21,353346
2023-02-22,364439
2023-02-23,369255
2023-02-24,381597
2023-02-25,313342
2023-02-26,257380
2023-02-27,354426
2023-02-28,376162
2023-03-01,381486
2023-03-02,379217
2023-03-03,385281
2023-03-04,315019
2023-03-05,251914
2023-03-06,348454
2023-03-07,356678
2023-03-08,345149
2023-03-09,378742
2023-03-10,371806
2023-03-11,333442
2023-03-12,264474
2023-03-13,357392
2023-03-14,368848
2023-03-15,378690
2023-03-16,382146
2023-03-17,379574
2023-03-18,313894
2023-03-19,265731
2023-03-20,365270
2023-03-21,382811
2023-03-22,379463
2023-03-23,372497
2023-03-24,373637
2023-03-25,288460
2023-03-26,235818
2023-03-27,333236
2023-03-28,385320
2023-03-29,386673
2023-03-30,388530
2023-03-31,387726
2023-04-01,303793
2023-04-02,264480
2023-04-03,362541
2023-04-04,366176
2023-04-05,381382
2023-04-06,384314
2023-04-07,239308
2023-04-08,263443
2023-04-09,260752
2023-04-10,270010
2023-04-11,357618
2023-04-12,356331
2023-04-13,375857
2023-04-14,385058
2023-04-15,308681
2023-04-16,263741
2023-04-17,369349
2023-04-18,384605
2023-04-19,391695
2023-04-20,388880
2023-04-21,401559
2023-04-22,312485
2023-04-23,280272
2023-04-24,365234
2023-04-25,385068
2023-04-26,400834
2023-04-27,403011
2023-04-28,402208
2023-04-29,331125
2023-04-30,292109
2023-05-01,265809
2023-05-02,389287
2023-05-03,399393
2023-05-04,404711
2023-05-05,400518
2023-05-06,322872
2023-05-07,275770
2023-05-08,384121
2023-05-09,385152
2023-05-10,395185
2023-05-11,394201
2023-05-12,395987
2023-05-13,334255
2023-05-14,316288
2023-05-15,379933
2023-05-16,389011
2023-05-17,413030
2023-05-18,264861
2023-05-19,332267
2023-05-20,297360
2023-05-21,296420
2023-05-22,374517
2023-05-23,389399
2023-05-24,394359
2023-05-25,400267
2023-05-26,389226
2023-05-27,304274
2023-05-28,265542
2023-05-29,261023
2023-05-30,380733
2023-05-31,382999
2023-06-01,386950
2023-06-02,380887
2023-06-03,278259
2023-06-04,262940
2023-06-05,375224
2023-06-06,386872
2023-06-07,400050
2023-06-08,256627
2023-06-09,351786
2023-06-10,299960
2023-06-11,291133
2023-06-12,374904
2023-06-13,381389
2023-06-14,385958
2023-06-15,398207
2023-06-16,387589
2023-06-17,309128
2023-06-18,278104
2023-06-19,373098
2023-06-20,387611
2023-06-21,401558
2023-06-22,377339
2023-06-23,392434
2023-06-24,306705
2023-06-25,272486
2023-06-26,363607
2023-06-27,374694
2023-06-28,391557
2023-06-29,392547
2023-06-30,387028
2023-07-01,301267
2023-07-02,275753
2023-07-03,348125
2023-07-04,355121
2023-07-05,353236
2023-07-06,361770
2023-07-07,348369
2023-07-08,272279
2023-07-09,238128
2023-07-10,317799
2023-07-11,325005
2023-07-12,335244
2023-07-13,336698
2023-07-14,330451
2023-07-15,271632
2023-07-16,250541
2023-07-17,334802
2023-07-18,326355
2023-07-19,331206
2023-07-20,332796
2023-07-21,341181
2023-07-22,286126
2023-07-23,246514
2023-07-24,314777
2023-07-25,330016
2023-07-26,332169
2023-07-27,325850
2023-07-28,341899
2023-07-29,284859
2023-07-30,264433
2023-07-31,341530
2023-08-01,353604
2023-08-02,366402
2023-08-03,371878
2023-08-04,379808
2023-08-05,314830
2023-08-06,272579
2023-08-07,365072
2023-08-08,375304
2023-08-09,384911
2023-08-10,387981
2023-08-11,388284
2023-08-12,299980
2023-08-13,287972
2023-08-14,360271
2023-08-15,374827
2023-08-16,379543
2023-08-17,384861
2023-08-18,395783
2023-08-19,326798
2023-08-20,301079
2023-08-21,358344
2023-08-22,369644
2023-08-23,379979
2023-08-24,384386
2023-08-25,387840
2023-08-26,355100
2023-08-27,314361
2023-08-28,366397
2023-08-29,379611
2023-08-30,377304
2023-08-31,391035
2023-09-01,386978
2023-09-02,337252
2023-09-03,301339
2023-09-04,362094
2023-09-05,365661
2023-09-06,374623
2023-09-07,380750
2023-09-08,380666
2023-09-09,303723
2023-09-10,281811
2023-09-11,361061
2023-09-12,365957
2023-09-13,380613
2023-09-14,384446
2023-09-15,387860
2023-09-16,323536
2023-09-17,292889
2023-09-18,360780
2023-09-19,372166
2023-09-20,377938
2023-09-21,373618
2023-09-22,380783
2023-09-23,305331
2023-09-24,291763
2023-09-25,354926
2023-09-26,373839
2023-09-27,381979
2023-09-28,388493
2023-09-29,390757
2023-09-30,327553
2023-10-01,283393
2023-10-02,329036
2023-10-03,238565
2023-10-04,372754
2023-10-05,367997
2023-10-06,375328
2023-10-07,323239
2023-10-08,292015
2023-10-09,367267
2023-10-10,372710
2023-10-11,377033
2023-10-12,365820
2023-10-13,376613
2023-10-14,313866
2023-10-15,273712
2023-10-16,365950
2023-10-17,379208
2023-10-18,385362
2023-10-19,385194
2023-10-20,372061
2023-10-21,323546
2023-10-22,279915
2023-10-23,369209
2023-10-24,374896
2023-10-25,373206
2023-10-26,385767
2023-10-27,374179
2023-10-28,308910
2023-10-29,273226
2023-10-30,356105
2023-10-31,380349
2023-11-01,242736
2023-11-02,368464
2023-11-03,371056
2023-11-04,294112
2023-11-05,255905
2023-11-06,358557
2023-11-07,370181
2023-11-08,370026
2023-11-09,371358
2023-11-10,375363
2023-11-11,285957
2023-11-12,261428
2023-11-13,345468
2023-11-14,367196
2023-11-15,373878
2023-11-16,382296
2023-11-17,372166
2023-11-18,325286
2023-11-19,281833
2023-11-20,359653
2023-11-21,364832
2023-11-22,374431
2023-11-23,375425
2023-11-24,373336
2023-11-25,302471
2023-11-26,248236
2023-11-27,342913
2023-11-28,369126
2023-11-29,357639
2023-11-30,374593
2023-12-01,378297
2023-12-02,309487
2023-12-03,284081
2023-12-04,333992
2023-12-05,359237
2023-12-06,372633
2023-12-07,385302
2023-12-08,393572
2023-12-09,314761
2023-12-10,281797
2023-12-11,354929
2023-12-12,362021
2023-12-13,369629
2023-12-14,377825
2023-12-15,383964
2023-12-16,314797
2023-12-17,265507
2023-12-18,351577
2023-12-19,349414
2023-12-20,364151
2023-12-21,336891
2023-12-22,327647
2023-12-23,247743
2023-12-24,208530
2023-12-25,235931
2023-12-26,257301
2023-12-27,285278
2023-12-28,295802
2023-12-29,283506
2023-12-30,250288
2023-12-31,158913
